job_id,title,role_category,seniority,company,company_tier,industry,location,remote_type,is_remote,salary_min,salary_max,salary_midpoint,num_skills_required,yoe_min,yoe_max,education_required,visa_sponsorship,source,date_posted,days_since_posted,growth_trend,company_size_tier,year_month,week,salary_band,skills_list,num_skills,skills_clean,requires_python,requires_sql,requires_cloud,requires_llm,seniority_rank,salary_vs_median_pct,is_high_growth_role,is_fresh_posting,hiring_tier
fd05c6ef-e65,Entry Level AI/LLM Engineer,AI/LLM Engineer,Entry Level,Airbyte,Scale-up,Healthcare/BioTech,"New York, NY",On-site,False,,,185000.0,6,0,2,Bachelor's Degree,No,LinkedIn,2026-02-18,32,explosive,Scale-up,2026-02,8,$170-210k,"['Docker', 'Openai Api', 'Vector Databases', 'LangChain', 'Aws', 'Git']",6,Aws|Docker|Git|LangChain|Openai Api|Vector Databases,False,False,False,True,1,-36.2,True,False,High Growth
c0093b17-afd,Senior Data Scientist,Data Scientist,Senior,Modal,Scale-up,SaaS/Cloud,"Atlanta, GA",Remote,True,218000.0,270000.0,230000.0,6,8,10,Master's Preferred,No,Indeed,2026-01-20,61,stable,Scale-up,2026-01,4,$210-280k,"['B Testing', 'Scikit-Learn', 'Statistics', 'Python', 'Jupyter']",5,B Testing|Jupyter|Python|Scikit-Learn|Statistics,True,False,False,False,3,21.1,False,False,High Growth
3974ca32-b5b,Entry Level Data Scientist,Data Scientist,Entry Level,Wells Fargo,Enterprise,SaaS/Cloud,"Miami, FL",On-site,False,106000.0,127000.0,120000.0,8,1,3,PhD Preferred,No,Levels.fyi,2026-02-18,32,stable,Enterprise,2026-02,8,$110-140k,"['Docker', 'B Testing', 'Scikit-Learn', 'Statistics', 'Sql', 'Python', 'Jupyter']",7,B Testing|Docker|Jupyter|Python|Scikit-Learn|Sql|Statistics,True,False,False,False,1,-36.8,False,False,Stable
74f7a90b-e04,Senior Data Analyst,Data Analyst,Senior,Hugging Face,Scale-up,InsurTech,"Los Angeles, CA",On-site,False,,,145000.0,7,8,9,Bachelor's Degree,No,Glassdoor,2026-03-18,4,stable,Scale-up,2026-03,12,$140-170k,"['Excel', 'Tableau', 'Looker', 'Redshift', 'Python', 'Git', 'Sql']",7,Excel|Git|Looker|Python|Redshift|Sql|Tableau,True,False,False,False,3,20.8,False,True,High Growth
cb0b0004-ec9,Senior Data Engineer,Data Engineer,Senior,UnitedHealth,Enterprise,E-commerce,"Miami, FL",Remote,True,,,170000.0,5,7,8,No Degree Required,Possible,Levels.fyi,2026-03-21,1,high,Enterprise,2026-03,12,$140-170k,"['Terraform', 'Airflow', 'GCP', 'Spark', 'Sql']",5,Airflow|GCP|Spark|Sql|Terraform,False,False,True,False,3,-5.6,True,True,Stable
b00bf848-c5d,Data Engineer,Data Engineer,Mid Level,Confluent,Scale-up,Healthcare/BioTech,"Miami, FL",On-site,False,,,155000.0,7,3,5,Bachelor's Degree,No,Levels.fyi,2026-03-12,10,high,Scale-up,2026-03,11,$140-170k,"['Docker', 'Kafka', 'Airflow', 'Dbt', 'Python', 'Spark', 'Databricks']",7,Airflow|Databricks|Dbt|Docker|Kafka|Python|Spark,True,False,False,False,2,-13.9,True,False,High Growth
0cc9b600-562,Entry Level Analytics Engineer,Analytics Engineer,Entry Level,Citigroup,Enterprise,Healthcare/BioTech,"Atlanta, GA",Remote,True,,,85000.0,8,1,4,PhD Preferred,No,Glassdoor,2025-12-10,102,high,Enterprise,2025-12,50,$80-110k,"['Git', 'Looker', 'Snowflake', 'Data Modeling', 'Dbt', 'Python', 'Databricks', 'Sql']",8,Data Modeling|Databricks|Dbt|Git|Looker|Python|Snowflake|Sql,True,False,False,False,1,-46.9,True,False,Stable
1c0304d2-3c2,Data Analyst,Data Analyst,Mid Level,QueryCraft,Startup,Gaming,"San Francisco, CA",Hybrid,False,72000.0,87000.0,80000.0,7,3,5,Bachelor's Degree,No,Glassdoor,2026-02-12,38,stable,Startup,2026-02,7,<$80k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Python', 'Sql']",7,Excel|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,2,-33.3,False,False,Early Stage
6169821a-cb2,Machine Learning Engineer,Machine Learning Engineer,Mid Level,UnitedHealth,Enterprise,Logistics/Supply Chain,"Boston, MA",Remote,True,142000.0,193000.0,165000.0,6,3,4,Bachelor's Degree,Yes,Levels.fyi,2026-03-12,10,very_high,Enterprise,2026-03,11,$140-170k,"['Kubernetes', 'Scikit-Learn', 'Python', 'Weights & Biases', 'PyTorch', 'Mlflow']",6,Kubernetes|Mlflow|PyTorch|Python|Scikit-Learn|Weights & Biases,True,False,False,True,2,-35.3,True,False,Stable
6ffd827b-017,Data Scientist,Data Scientist,Mid Level,Elastic,Mid-market,Gaming,"Atlanta, GA",Remote,True,137000.0,168000.0,155000.0,7,2,4,Bachelor's Degree,No,Glassdoor,2026-02-10,40,stable,Mid-market,2026-02,7,$140-170k,"['Docker', 'B Testing', 'Snowflake', 'Python', 'Aws', 'Git', 'Sql']",7,Aws|B Testing|Docker|Git|Python|Snowflake|Sql,True,False,False,False,2,-18.4,False,False,Stable
38b89a8f-471,Entry Level Data Analyst,Data Analyst,Entry Level,CVS,Enterprise,Media/Streaming,"Los Angeles, CA",Hybrid,False,,,55000.0,6,2,4,No Degree Required,No,Company Website,2026-02-16,34,stable,Enterprise,2026-02,8,<$80k,"['Bigquery', 'Tableau', 'Looker', 'Redshift', 'Python', 'Google Sheets']",6,Bigquery|Google Sheets|Looker|Python|Redshift|Tableau,True,False,False,False,1,-54.2,False,False,Stable
a7c28e6d-1e5,Senior Business Intelligence Developer,Business Intelligence Developer,Senior,Wells Fargo,Enterprise,Cybersecurity,"Atlanta, GA",Remote,True,110000.0,138000.0,120000.0,7,9,10,Master's Preferred,No,Indeed,2026-03-17,5,declining,Enterprise,2026-03,12,$110-140k,"['Bigquery', 'Power Bi', 'Excel', 'Looker', 'Data Modeling', 'Python', 'Git']",7,Bigquery|Data Modeling|Excel|Git|Looker|Power Bi|Python,True,False,False,False,3,-14.3,False,True,Stable
e49cb89a-309,Machine Learning Engineer,Machine Learning Engineer,Mid Level,Meta,FAANG+,AdTech/MarTech,"Washington, DC",Remote,True,,,375000.0,8,4,7,No Degree Required,Yes,Glassdoor,2026-01-31,50,very_high,FAANG+,2026-01,5,$280k+,"['Docker', 'Kubernetes', 'Git', 'Tensorflow', 'Ray', 'Python', 'PyTorch', 'Mlflow']",8,Docker|Git|Kubernetes|Mlflow|PyTorch|Python|Ray|Tensorflow,True,False,False,True,2,47.1,True,False,Elite
3bdbbe8c-987,Senior Data Analyst,Data Analyst,Senior,Wells Fargo,Enterprise,FinTech,"Atlanta, GA",Remote,True,,,80000.0,6,9,11,Bachelor's Degree,Yes,Glassdoor,2026-03-02,20,stable,Enterprise,2026-03,10,<$80k,"['Bigquery', 'Excel', 'Snowflake', 'Python', 'Google Sheets', 'Sql']",6,Bigquery|Excel|Google Sheets|Python|Snowflake|Sql,True,False,False,False,3,-33.3,False,False,Stable
5b1388b7-523,Senior Data Engineer,Data Engineer,Senior,InsightHub,Startup,EdTech,"Washington, DC",On-site,False,,,230000.0,7,8,11,Bachelor's Degree,Yes,Glassdoor,2026-01-26,55,high,Startup,2026-01,5,$210-280k,"['Kubernetes', 'Airflow', 'Dbt', 'Aws', 'Spark', 'Databricks', 'Sql']",7,Airflow|Aws|Databricks|Dbt|Kubernetes|Spark|Sql,False,False,False,False,3,27.8,True,False,Early Stage
2d775547-8cd,Data Scientist,Data Scientist,Mid Level,Twilio,Mid-market,Healthcare/BioTech,"Los Angeles, CA",Remote,True,,,155000.0,6,2,4,No Degree Required,Yes,Indeed,2026-03-21,1,stable,Mid-market,2026-03,12,$140-170k,"['Docker', 'B Testing', 'GCP', 'Sql', 'Python', 'Jupyter']",6,B Testing|Docker|GCP|Jupyter|Python|Sql,True,False,True,False,2,-18.4,False,True,Stable
9130c2e9-bc5,Senior Data Scientist,Data Scientist,Senior,Microsoft,FAANG+,Logistics/Supply Chain,"San Francisco, CA",Hybrid,False,,,300000.0,8,6,8,Master's Preferred,Yes,Glassdoor,2026-02-27,23,stable,FAANG+,2026-02,9,$280k+,"['B Testing', 'GCP', 'Scikit-Learn', 'Statistics', 'Sql', 'Python', 'Jupyter']",7,B Testing|GCP|Jupyter|Python|Scikit-Learn|Sql|Statistics,True,False,True,False,3,57.9,False,False,Elite
9dc2acfc-c73,Senior Data Analyst,Data Analyst,Senior,MetricStack,Startup,InsurTech,"New York, NY",Hybrid,False,,,175000.0,6,6,7,Bachelor's Degree,Yes,Glassdoor,2026-02-23,27,stable,Startup,2026-02,9,$170-210k,"['Power Bi', 'Excel', 'Tableau', 'Dbt', 'Python', 'Sql']",6,Dbt|Excel|Power Bi|Python|Sql|Tableau,True,False,False,False,3,45.8,False,False,Early Stage
32655d36-6b5,Data Scientist,Data Scientist,Mid Level,StreamBase,Startup,Healthcare/BioTech,"San Francisco, CA",Hybrid,False,203000.0,257000.0,215000.0,8,3,4,Bachelor's Degree,Yes,Company Website,2026-02-18,32,stable,Startup,2026-02,8,$210-280k,"['B Testing', 'GCP', 'Scikit-Learn', 'Statistics', 'Python', 'Git', 'Sql']",7,B Testing|GCP|Git|Python|Scikit-Learn|Sql|Statistics,True,False,True,False,2,13.2,False,False,Early Stage
aebc0997-690,Entry Level Business Intelligence Developer,Business Intelligence Developer,Entry Level,Walmart,Enterprise,Cybersecurity,"Denver, CO",Remote,True,,,70000.0,5,2,4,Master's Preferred,Yes,Glassdoor,2026-01-01,80,declining,Enterprise,2026-01,1,<$80k,"['Power Bi', 'Excel', 'Dax', 'Data Modeling', 'Git']",5,Data Modeling|Dax|Excel|Git|Power Bi,False,False,False,False,1,-50.0,False,False,Stable
a4a0fb45-29a,Senior Data Analyst,Data Analyst,Senior,Meta,FAANG+,InsurTech,"Los Angeles, CA",Hybrid,False,206000.0,281000.0,235000.0,8,5,7,Bachelor's Degree,Yes,Indeed,2026-02-17,33,stable,FAANG+,2026-02,8,$210-280k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Python', 'Sql']",8,Bigquery|Excel|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,3,95.8,False,False,Elite
fd8f5aea-dfe,Staff/Lead Data Scientist,Data Scientist,Staff/Lead,Airbyte,Scale-up,E-commerce,"San Francisco, CA",On-site,False,,,310000.0,4,8,11,Bachelor's Degree,Possible,Glassdoor,2026-03-16,6,stable,Scale-up,2026-03,12,$280k+,"['Scikit-Learn', 'B Testing', 'Snowflake']",3,B Testing|Scikit-Learn|Snowflake,False,False,False,False,4,63.2,False,True,High Growth
455dec92-2d1,Entry Level AI/LLM Engineer,AI/LLM Engineer,Entry Level,Mistral,Scale-up,AdTech/MarTech,"Los Angeles, CA",On-site,False,,,235000.0,5,2,4,Bachelor's Degree,No,LinkedIn,2026-03-10,12,explosive,Scale-up,2026-03,11,$210-280k,"['Openai Api', 'Vector Databases', 'PyTorch', 'Python', 'Git']",5,Git|Openai Api|PyTorch|Python|Vector Databases,True,False,False,True,1,-19.0,True,False,High Growth
b45651f0-d4a,Analytics Engineer,Analytics Engineer,Mid Level,DataMesh Labs,Startup,EdTech,"New York, NY",Remote,True,,,155000.0,4,2,3,Bachelor's Degree,Possible,Glassdoor,2026-03-08,14,high,Startup,2026-03,10,$140-170k,"['Data Modeling', 'Looker', 'Dbt', 'Git']",4,Data Modeling|Dbt|Git|Looker,False,False,False,False,2,-3.1,True,False,Early Stage
8fd1f76c-c5c,Senior Data Scientist,Data Scientist,Senior,Airbyte,Scale-up,AdTech/MarTech,"San Francisco, CA",Remote,True,,,405000.0,8,6,8,No Degree Required,No,LinkedIn,2026-03-21,1,stable,Scale-up,2026-03,12,$280k+,"['B Testing', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Python', 'Databricks', 'Sql']",7,B Testing|Databricks|Python|Scikit-Learn|Snowflake|Sql|Statistics,True,False,False,False,3,113.2,False,True,High Growth
033041da-5ba,Senior Machine Learning Engineer,Machine Learning Engineer,Senior,CVS,Enterprise,Healthcare/BioTech,"Boston, MA",Remote,True,249000.0,314000.0,290000.0,8,6,7,No Degree Required,Possible,Glassdoor,2026-02-22,28,very_high,Enterprise,2026-02,8,$280k+,"['Kubernetes', 'Scikit-Learn', 'Tensorflow', 'PyTorch', 'Ray', 'Databricks', 'Azure Ml', 'Mlflow']",8,Azure Ml|Databricks|Kubernetes|Mlflow|PyTorch|Ray|Scikit-Learn|Tensorflow,False,False,False,True,3,13.7,True,False,Stable
e2078f56-e7c,Entry Level Machine Learning Engineer,Machine Learning Engineer,Entry Level,New Relic,Mid-market,AI/ML Platform,"Austin, TX",Remote,True,119000.0,152000.0,135000.0,9,0,2,Bachelor's Degree,No,Glassdoor,2026-03-18,4,very_high,Mid-market,2026-03,12,$110-140k,"['Docker', 'Kubernetes', 'Scikit-Learn', 'Tensorflow', 'Python', 'Databricks', 'Weights & Biases', 'PyTorch', 'Mlflow']",9,Databricks|Docker|Kubernetes|Mlflow|PyTorch|Python|Scikit-Learn|Tensorflow|Weights & Biases,True,False,False,True,1,-47.1,True,True,Stable
7d9414a0-342,Senior Data Engineer,Data Engineer,Senior,Scale AI,Scale-up,AdTech/MarTech,"San Francisco, CA",On-site,False,238000.0,290000.0,270000.0,9,8,9,Master's Preferred,No,LinkedIn,2026-02-27,23,high,Scale-up,2026-02,9,$210-280k,"['Docker', 'Kafka', 'Airflow', 'Snowflake', 'Dbt', 'Python', 'Aws', 'Spark', 'Databricks']",9,Airflow|Aws|Databricks|Dbt|Docker|Kafka|Python|Snowflake|Spark,True,False,False,False,3,50.0,True,False,High Growth
f2aadc0f-4c8,Senior Data Platform Engineer,Data Platform Engineer,Senior,Citigroup,Enterprise,InsurTech,"San Francisco, CA",Remote,True,,,210000.0,5,6,8,Bachelor's Degree,No,LinkedIn,2026-03-07,15,high,Enterprise,2026-03,10,$170-210k,"['Kubernetes', 'Terraform', 'Spark', 'Helm', 'Sql']",5,Helm|Kubernetes|Spark|Sql|Terraform,False,False,False,False,3,5.0,True,False,Stable
58d2a902-765,Senior Data Analyst,Data Analyst,Senior,Microsoft,FAANG+,Healthcare/BioTech,"Seattle, WA",Hybrid,False,214000.0,280000.0,245000.0,7,7,10,Master's Preferred,Yes,Company Website,2026-02-16,34,stable,FAANG+,2026-02,8,$210-280k,"['Power Bi', 'Excel', 'Snowflake', 'Redshift', 'Dbt', 'Python', 'Sql']",7,Dbt|Excel|Power Bi|Python|Redshift|Snowflake|Sql,True,False,False,False,3,104.2,False,False,Elite
d1ffc3e8-8ec,Data Engineer,Data Engineer,Mid Level,UnitedHealth,Enterprise,FinTech,"Los Angeles, CA",Remote,True,,,130000.0,6,4,7,Bachelor's Degree,No,LinkedIn,2025-09-25,178,high,Enterprise,2025-09,39,$110-140k,"['Kafka', 'Airflow', 'Dbt', 'Python', 'Aws', 'Git']",6,Airflow|Aws|Dbt|Git|Kafka|Python,True,False,False,False,2,-27.8,True,False,Stable
03c96ea7-2a2,Analytics Engineer,Analytics Engineer,Mid Level,Airbyte,Scale-up,Gaming,"Seattle, WA",Hybrid,False,,,170000.0,4,4,5,Bachelor's Degree,No,Indeed,2026-01-12,69,high,Scale-up,2026-01,3,$140-170k,"['Python', 'Snowflake', 'Data Modeling', 'Sql']",4,Data Modeling|Python|Snowflake|Sql,True,False,False,False,2,6.2,True,False,High Growth
56f83e64-379,Data Analyst,Data Analyst,Mid Level,Microsoft,FAANG+,Logistics/Supply Chain,"Seattle, WA",Hybrid,False,154000.0,192000.0,165000.0,7,5,8,Bachelor's Degree,No,Indeed,2026-03-12,10,stable,FAANG+,2026-03,11,$140-170k,"['Bigquery', 'Power Bi', 'Tableau', 'Snowflake', 'Google Sheets', 'Git', 'Sql']",7,Bigquery|Git|Google Sheets|Power Bi|Snowflake|Sql|Tableau,False,False,False,False,2,37.5,False,False,Elite
c67f159b-fa6,Senior Data Analyst,Data Analyst,Senior,UnitedHealth,Enterprise,FinTech,"Seattle, WA",Remote,True,,,120000.0,10,8,11,PhD Preferred,No,LinkedIn,2026-02-13,37,stable,Enterprise,2026-02,7,$110-140k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Looker', 'Redshift', 'Dbt', 'Python', 'Git', 'Sql']",10,Bigquery|Dbt|Excel|Git|Looker|Power Bi|Python|Redshift|Sql|Tableau,True,False,False,False,3,0.0,False,False,Stable
18343331-b54,Entry Level Data Scientist,Data Scientist,Entry Level,Databricks,Scale-up,SaaS/Cloud,"Denver, CO",Hybrid,False,,,110000.0,7,2,4,Master's Preferred,Yes,Company Website,2025-12-25,87,stable,Scale-up,2025-12,52,$80-110k,"['B Testing', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Python', 'Sql']",6,B Testing|Python|Scikit-Learn|Snowflake|Sql|Statistics,True,False,False,False,1,-42.1,False,False,High Growth
1a6fcdac-c84,Entry Level Data Scientist,Data Scientist,Entry Level,DataMesh Labs,Startup,AI/ML Platform,"Chicago, IL",Hybrid,False,,,100000.0,4,2,4,PhD Preferred,Yes,LinkedIn,2026-01-12,69,stable,Startup,2026-01,3,$80-110k,"['Airflow', 'Statistics', 'B Testing']",3,Airflow|B Testing|Statistics,False,False,False,False,1,-47.4,False,False,Early Stage
77fabee1-7eb,Senior Data Scientist,Data Scientist,Senior,Walmart,Enterprise,AI/ML Platform,"Chicago, IL",Hybrid,False,,,190000.0,8,6,7,Master's Preferred,Possible,Indeed,2026-02-06,44,stable,Enterprise,2026-02,6,$170-210k,"['B Testing', 'Scikit-Learn', 'Snowflake', 'Statistics', 'Sql', 'Python', 'Jupyter']",7,B Testing|Jupyter|Python|Scikit-Learn|Snowflake|Sql|Statistics,True,False,False,False,3,0.0,False,False,Stable
16add3ac-15a,Senior Data Platform Engineer,Data Platform Engineer,Senior,Anthropic,FAANG+,SaaS/Cloud,"Boston, MA",On-site,False,,,430000.0,7,6,9,No Degree Required,No,Levels.fyi,2026-03-11,11,high,FAANG+,2026-03,11,$280k+,"['Kubernetes', 'Terraform', 'Kafka', 'Python', 'Aws', 'Spark', 'Sql']",7,Aws|Kafka|Kubernetes|Python|Spark|Sql|Terraform,True,False,False,False,3,115.0,True,False,Elite
700d7ec2-440,Principal Machine Learning Engineer,Machine Learning Engineer,Principal,dbt Labs,Scale-up,AI/ML Platform,"San Francisco, CA",On-site,False,659000.0,879000.0,,7,16,19,No Degree Required,Yes,Levels.fyi,2026-03-17,5,very_high,Scale-up,2026-03,12,,"['Docker', 'Kubernetes', 'Git', 'Aws Sagemaker', 'Gcp Vertex Ai', 'PyTorch', 'Mlflow']",7,Aws Sagemaker|Docker|Gcp Vertex Ai|Git|Kubernetes|Mlflow|PyTorch,False,False,False,True,5,,True,True,High Growth
21332701-4a9,Entry Level Data Engineer,Data Engineer,Entry Level,Anthropic,FAANG+,SaaS/Cloud,"San Francisco, CA",Remote,True,,,225000.0,6,1,2,No Degree Required,No,Glassdoor,2026-01-23,58,high,FAANG+,2026-01,4,$210-280k,"['Kafka', 'Airflow', 'Dbt', 'Spark', 'Databricks', 'Sql']",6,Airflow|Databricks|Dbt|Kafka|Spark|Sql,False,False,False,False,1,25.0,True,False,Elite
05c5a282-e01,Principal Data Analyst,Data Analyst,Principal,Oracle,Enterprise,AI/ML Platform,"Washington, DC",Remote,True,217000.0,273000.0,255000.0,6,19,21,Bachelor's Degree,No,Indeed,2026-03-17,5,stable,Enterprise,2026-03,12,$210-280k,"['Power Bi', 'Excel', 'Looker', 'Snowflake', 'Dbt', 'Google Sheets']",6,Dbt|Excel|Google Sheets|Looker|Power Bi|Snowflake,False,False,False,False,5,112.5,False,True,Stable
d3917f1d-9b5,Data Engineer,Data Engineer,Mid Level,VectorSearch Co,Startup,Media/Streaming,"New York, NY",Hybrid,False,169000.0,197000.0,180000.0,9,3,6,Master's Preferred,No,Indeed,2026-01-09,72,high,Startup,2026-01,2,$170-210k,"['Kafka', 'Git', 'Airflow', 'GCP', 'Snowflake', 'Python', 'Spark', 'Azure', 'Sql']",9,Airflow|Azure|GCP|Git|Kafka|Python|Snowflake|Spark|Sql,True,False,True,False,2,0.0,True,False,Early Stage
4786a964-d1e,Data Platform Engineer,Data Platform Engineer,Mid Level,Databricks,Scale-up,FinTech,"Chicago, IL",Remote,True,223000.0,277000.0,240000.0,9,5,8,Bachelor's Degree,No,Indeed,2026-03-18,4,high,Scale-up,2026-03,12,$210-280k,"['Kubernetes', 'Terraform', 'Kafka', 'GCP', 'Prometheus', 'Python', 'Spark', 'Databricks', 'Sql']",9,Databricks|GCP|Kafka|Kubernetes|Prometheus|Python|Spark|Sql|Terraform,True,False,True,False,2,20.0,True,True,High Growth
2b78b626-226,Entry Level Data Platform Engineer,Data Platform Engineer,Entry Level,McKinsey,Enterprise,SaaS/Cloud,"Washington, DC",Remote,True,,,105000.0,8,1,2,No Degree Required,No,Indeed,2025-12-17,95,high,Enterprise,2025-12,51,$80-110k,"['Kubernetes', 'Terraform', 'Kafka', 'Python', 'Spark', 'Helm', 'Databricks', 'Sql']",8,Databricks|Helm|Kafka|Kubernetes|Python|Spark|Sql|Terraform,True,False,False,False,1,-47.5,True,False,Stable
a06dc0f9-0af,Staff/Lead Business Intelligence Developer,Business Intelligence Developer,Staff/Lead,Stripe,Scale-up,E-commerce,"Boston, MA",Hybrid,False,,,215000.0,8,12,13,Bachelor's Degree,No,Company Website,2026-02-23,27,declining,Scale-up,2026-02,9,$210-280k,"['Bigquery', 'Power Bi', 'Excel', 'Tableau', 'Snowflake', 'Data Modeling', 'Python', 'Sql']",8,Bigquery|Data Modeling|Excel|Power Bi|Python|Snowflake|Sql|Tableau,True,False,False,False,4,53.6,False,False,High Growth
b5239b79-572,Entry Level Data Engineer,Data Engineer,Entry Level,DataMesh Labs,Startup,FinTech,"New York, NY",On-site,False,85000.0,105000.0,90000.0,8,2,4,No Degree Required,Yes,Company Website,2026-03-18,4,high,Startup,2026-03,12,$80-110k,"['Docker', 'Terraform', 'Kafka', 'GCP', 'Airflow', 'Python', 'Spark', 'Sql']",8,Airflow|Docker|GCP|Kafka|Python|Spark|Sql|Terraform,True,False,True,False,1,-50.0,True,True,Early Stage
33c7abde-cf3,Entry Level Data Scientist,Data Scientist,Entry Level,UnitedHealth,Enterprise,Media/Streaming,"Chicago, IL",Remote,True,78000.0,98000.0,85000.0,8,0,1,No Degree Required,No,Company Website,2026-01-01,80,stable,Enterprise,2026-01,1,$80-110k,"['B Testing', 'Airflow', 'Scikit-Learn', 'Statistics', 'Python', 'Aws', 'Sql']",7,Airflow|Aws|B Testing|Python|Scikit-Learn|Sql|Statistics,True,False,False,False,1,-55.3,False,False,Stable
207e2b2d-33f,Principal Analytics Engineer,Analytics Engineer,Principal,IBM,Enterprise,FinTech,"Washington, DC",Hybrid,False,200000.0,256000.0,225000.0,6,17,20,No Degree Required,No,Glassdoor,2026-02-22,28,high,Enterprise,2026-02,8,$210-280k,"['Snowflake', 'Data Modeling', 'Sql', 'Dbt', 'Git', 'Databricks']",6,Data Modeling|Databricks|Dbt|Git|Snowflake|Sql,False,False,False,False,5,40.6,True,False,Stable
e9a87654-80b,Data Analyst,Data Analyst,Mid Level,Zendesk,Mid-market,EdTech,"Chicago, IL",Remote,True,71000.0,90000.0,80000.0,4,5,8,Master's Preferred,Yes,Company Website,2026-03-08,14,stable,Mid-market,2026-03,10,<$80k,"['Python', 'Looker', 'Git', 'Sql']",4,Git|Looker|Python|Sql,True,False,False,False,2,-33.3,False,False,Stable
54b92334-3db,Data Analyst,Data Analyst,Mid Level,Splunk,Mid-market,E-commerce,"San Francisco, CA",Hybrid,False,,,95000.0,5,4,5,Bachelor's Degree,No,Levels.fyi,2026-03-19,3,stable,Mid-market,2026-03,12,$80-110k,"['Tableau', 'Looker', 'Redshift', 'Python', 'Git']",5,Git|Looker|Python|Redshift|Tableau,True,False,False,False,2,-20.8,False,True,Stable
397b8019-535,Senior Data Engineer,Data Engineer,Senior,Deloitte,Enterprise,SaaS/Cloud,"San Francisco, CA",Hybrid,False,242000.0,290000.0,255000.0,8,9,10,Bachelor's Degree,No,Glassdoor,2026-03-11,11,high,Enterprise,2026-03,11,$210-280k,"['Kubernetes', 'Kafka', 'Airflow', 'GCP', 'Dbt', 'Spark', 'Databricks', 'Sql']",8,Airflow|Databricks|Dbt|GCP|Kafka|Kubernetes|Spark|Sql,False,False,True,False,3,41.7,True,False,Stable
ef2db55a-493,Staff/Lead Business Intelligence Developer,Business Intelligence Developer,Staff/Lead,Okta,Mid-market,FinTech,"New York, NY",On-site,False,191000.0,253000.0,215000.0,8,7,9,PhD Preferred,Yes,Glassdoor,2026-01-27,54,declining,Mid-market,2026-01,5,$210-280k,"['Bigquery', 'Excel', 'Looker', 'Dax', 'Data Modeling', 'Python', 'Git', 'Sql']",8,Bigquery|Data Modeling|Dax|Excel|Git|Looker|Python|Sql,True,False,False,False,4,53.6,False,False,Stable
a32d2dc1-38f,Senior AI/LLM Engineer,AI/LLM Engineer,Senior,Citigroup,Enterprise,Healthcare/BioTech,"Seattle, WA",Hybrid,False,269000.0,351000.0,295000.0,7,5,7,Bachelor's Degree,No,Glassdoor,2026-03-21,1,explosive,Enterprise,2026-03,12,$280k+,"['Openai Api', 'Vector Databases', 'GCP', 'LangChain', 'Python', 'RAG', 'PyTorch']",7,GCP|LangChain|Openai Api|PyTorch|Python|RAG|Vector Databases,True,False,True,True,3,1.7,True,True,Stable
1724dc6c-834,Entry Level Data Analyst,Data Analyst,Entry Level,Stripe,Scale-up,EdTech,"San Francisco, CA",Hybrid,False,123000.0,138000.0,130000.0,7,2,3,Bachelor's Degree,No,Glassdoor,2026-03-04,18,stable,Scale-up,2026-03,10,$110-140k,"['Power Bi', 'Excel', 'Tableau', 'Looker', 'Dbt', 'Python', 'Sql']",7,Dbt|Excel|Looker|Power Bi|Python|Sql|Tableau,True,False,False,False,1,8.3,False,False,High Growth
